Id,Weekly_Sales
1_8_2012-11-30,36137.606421874894
1_8_2012-12-07,38723.066657157986
1_8_2012-12-14,37093.27024713665
1_8_2012-12-21,40541.11162247948
1_8_2012-12-28,34218.46897300265
1_8_2013-01-04,36572.21535918049
1_8_2013-01-11,34562.166781002
1_8_2013-01-18,34749.32384780176
1_8_2013-01-25,34476.5545084328
1_8_2013-02-01,38450.04525957025
1_8_2013-02-08,39153.40738455756
1_8_2013-02-15,37344.11718476386
1_8_2013-02-22,36378.627534112544
1_8_2013-03-01,39216.021315311074
1_8_2013-03-08,38537.55041893039
1_8_2013-03-15,36423.04088561211
1_8_2013-03-22,35302.95887014972
1_8_2013-03-29,37316.30504269975
1_8_2013-04-05,40992.704395903784
1_8_2013-04-12,36818.16308185075
1_8_2013-04-19,36827.01107497026
1_8_2013-04-26,37541.83825590974
1_8_2013-05-03,40037.472711760085
1_8_2013-05-10,37601.57266148725
1_8_2013-05-17,37164.236441196124
1_8_2013-05-24,37079.5794334403
1_8_2013-05-31,38562.43676590161
1_8_2013-06-07,40170.69060559142
1_8_2013-06-14,37295.12397035443
1_8_2013-06-21,37168.835722290896
1_8_2013-06-28,37439.754431932015
1_8_2013-07-05,40776.395384930656
1_8_2013-07-12,36186.035112189595
1_8_2013-07-19,36962.22286883946
1_8_2013-07-26,37003.81266954586
1_9_2012-11-02,42258.253486838985
1_9_2012-11-09,36661.72557009603
1_9_2012-11-16,31381.789593130172
1_9_2012-11-23,39407.66077766979
1_9_2012-11-30,35439.01822272566
1_9_2012-12-07,29239.11711739892
1_9_2012-12-14,31917.375677322496
1_9_2012-12-21,39843.301657676886
1_9_2012-12-28,32175.567897744866
1_9_2013-01-04,18652.75304239805
1_9_2013-01-11,15993.140251854038
1_9_2013-01-18,14702.370418048507
1_9_2013-01-25,14893.19183507832
1_9_2013-02-01,19770.762936583473
1_9_2013-02-08,20978.288201565272
1_9_2013-02-15,22518.440884504074
1_9_2013-02-22,25075.394268070213
1_9_2013-03-01,30635.42480145069
1_9_2013-03-08,30096.32184320862
1_9_2013-03-15,33685.334768677974
1_9_2013-03-22,32694.73108239003
1_9_2013-03-29,35873.928321355794
1_9_2013-04-05,36440.42952052168
1_9_2013-04-12,32163.96599154245
1_9_2013-04-19,29083.03825024033
1_9_2013-04-26,29548.843504780452
1_9_2013-05-03,31819.977800533517
1_9_2013-05-10,28767.623996082657
1_9_2013-05-17,27608.57986571665
1_9_2013-05-24,29255.518236207892
1_9_2013-05-31,34971.9393390503
1_9_2013-06-07,32402.442525534774
1_9_2013-06-14,28967.59618052617
1_9_2013-06-21,27925.812959345763
1_9_2013-06-28,28025.103000260675
1_9_2013-07-05,29659.184495026853
1_9_2013-07-12,21851.390782724753
1_9_2013-07-19,22242.26532093744
1_9_2013-07-26,22940.575952289
1_10_2012-11-02,30843.37474129186
1_10_2012-11-09,30677.74371036845
1_10_2012-11-16,28571.536317732323
1_10_2012-11-23,30417.61242324918
1_10_2012-11-30,29583.509267189278
1_10_2012-12-07,30980.87926394411
1_10_2012-12-14,30392.348251701704
1_10_2012-12-21,30687.633162654987
1_10_2012-12-28,28100.644402950566
1_10_2013-01-04,28705.872498502715
1_10_2013-01-11,25424.13642100446
1_10_2013-01-18,25713.56731228999
1_10_2013-01-25,25187.024458776017
1_10_2013-02-01,32745.912737464037
1_10_2013-02-08,36457.40233485921
1_10_2013-02-15,37235.963783513354
1_10_2013-02-22,35473.730507944776
1_10_2013-03-01,36511.57179078055
1_10_2013-03-08,35162.48510398455
1_10_2013-03-15,34422.080458760196
1_10_2013-03-22,34710.07843938308
1_10_2013-03-29,39269.116674813966
1_10_2013-04-05,35685.19565619204
1_10_2013-04-12,31532.937332603855
1_10_2013-04-19,31278.199708037217
1_10_2013-04-26,30484.176301934167
1_10_2013-05-03,34753.47931703722
1_10_2013-05-10,32998.860592627854
1_10_2013-05-17,30610.507520639465
1_10_2013-05-24,32151.105530197863
1_10_2013-05-31,33962.00492249384
1_10_2013-06-07,35561.9700443163
1_10_2013-06-14,31834.376264148683
1_10_2013-06-21,31628.826366321286
1_10_2013-06-28,33000.66480290947
1_10_2013-07-05,36299.26669150469
1_10_2013-07-12,30887.660593931458
1_10_2013-07-19,29976.57068343289
1_10_2013-07-26,30602.83799514304
1_11_2012-11-02,26014.646431084286
1_11_2012-11-09,23812.156415455313
1_11_2012-11-16,21684.058683314408
1_11_2012-11-23,28525.764815140155
1_11_2012-11-30,27179.569681796496
1_11_2012-12-07,35929.37011616959
1_11_2012-12-14,29609.4829200756
1_11_2012-12-21,30826.952322981055
1_11_2012-12-28,27744.238130207275
1_11_2013-01-04,24693.01607028819
1_11_2013-01-11,24306.27343568967
1_11_2013-01-18,21731.634803036162
1_11_2013-01-25,20120.205668310307
1_11_2013-02-01,22623.491483389626
1_11_2013-02-08,24593.338959575303
1_11_2013-02-15,23916.979338880763
1_11_2013-02-22,21800.83489955589
1_11_2013-03-01,22985.51779098117
1_11_2013-03-08,23397.977208408844
1_11_2013-03-15,24034.99544870131
1_11_2013-03-22,23998.932325880858
1_11_2013-03-29,25579.754777029466
1_11_2013-04-05,26774.87522774764
1_11_2013-04-12,23688.524474616475
1_11_2013-04-19,22289.71910900507
1_11_2013-04-26,22362.839121227335
1_11_2013-05-03,28897.969047843333
1_11_2013-05-10,27508.500726559792
1_11_2013-05-17,23604.132705891454
1_11_2013-05-24,27073.04416336755
1_11_2013-05-31,33973.72419609825
1_11_2013-06-07,33561.65391559642
1_11_2013-06-14,29879.50424536634
1_11_2013-06-21,29193.92180275891
1_11_2013-06-28,36499.82891638818
1_11_2013-07-05,33623.94616541607
1_11_2013-07-12,26860.91700199905
1_11_2013-07-19,27067.422189135235
1_11_2013-07-26,29720.944128468218
1_12_2012-11-02,9889.408472602287
1_12_2012-11-09,9943.11656332049
1_12_2012-11-16,9292.488964202254
1_12_2012-11-23,8323.088908398611
1_12_2012-11-30,8409.067886244986
1_12_2012-12-07,8266.588560260801
1_12_2012-12-14,7885.715876300501
1_12_2012-12-21,7820.932347074025
1_12_2012-12-28,7961.310847487124
1_12_2013-01-04,8024.960032984876
1_12_2013-01-11,8031.570994484196
1_12_2013-01-18,8635.810145042384
1_12_2013-01-25,8404.9093925378
1_12_2013-02-01,9341.02300599237
1_12_2013-02-08,9578.734331228914
1_12_2013-02-15,9830.483471381382
1_12_2013-02-22,10882.484928696522
1_12_2013-03-01,11429.219001007443
1_12_2013-03-08,11761.102984245941
1_12_2013-03-15,12003.346945511335
1_12_2013-03-22,11665.468811390496
1_12_2013-03-29,11781.538465377378
1_12_2013-04-05,11598.048074848848
1_12_2013-04-12,11087.663417548889
1_12_2013-04-19,11538.752601106145
1_12_2013-04-26,11524.459491982394
1_12_2013-05-03,12089.277268211263
1_12_2013-05-10,11571.09728215036
1_12_2013-05-17,10908.580078800727
1_12_2013-05-24,11678.282198021716
1_12_2013-05-31,11722.324788742362
1_12_2013-06-07,11809.229879706936
1_12_2013-06-14,11112.698450306612
1_12_2013-06-21,10872.590562524503
1_12_2013-06-28,11277.88711611764
1_12_2013-07-05,12121.265974490974
1_12_2013-07-12,10592.560453067365
1_12_2013-07-19,11532.833757589871
1_12_2013-07-26,11230.613379521992
1_13_2012-11-02,42257.53410589877
1_13_2012-11-09,39555.61825379425
1_13_2012-11-16,37619.56813196668
1_13_2012-11-23,37890.30141484444
1_13_2012-11-30,37999.70089646743
1_13_2012-12-07,40586.712245542694
1_13_2012-12-14,35403.953128634486
1_13_2012-12-21,36323.06204915074
1_13_2012-12-28,35474.976787286585
1_13_2013-01-04,40955.197220596434
1_13_2013-01-11,37802.61789984734
1_13_2013-01-18,37183.700978453206
1_13_2013-01-25,35586.71949146491
1_13_2013-02-01,40750.71899679718
1_13_2013-02-08,41916.47815855198
1_13_2013-02-15,38805.019192943815
1_13_2013-02-22,39072.3491751083
1_13_2013-03-01,42116.73790050724
1_13_2013-03-08,41869.957396146216
1_13_2013-03-15,38686.39110605464
1_13_2013-03-22,37977.5918867039
1_13_2013-03-29,39002.90151794286
1_13_2013-04-05,43335.10717923333
1_13_2013-04-12,38426.13261463179
1_13_2013-04-19,38730.97392419935
1_13_2013-04-26,38052.981812533406
1_13_2013-05-03,43301.73670644846
1_13_2013-05-10,40330.11635278831
1_13_2013-05-17,38508.74159753284
1_13_2013-05-24,38571.12068305593
1_13_2013-05-31,40413.50794249786
1_13_2013-06-07,42781.14916192788
1_13_2013-06-14,38735.49875814332
1_13_2013-06-21,38983.71977995228
1_13_2013-06-28,39576.227660921475
1_13_2013-07-05,43437.947045098634
1_13_2013-07-12,38757.88375762674
1_13_2013-07-19,39022.28540325061
1_13_2013-07-26,38420.182010544064
1_14_2012-11-02,13718.013962925339
1_14_2012-11-09,13728.136972860548
1_14_2012-11-16,16421.938885376567
1_14_2012-11-23,40042.11511470651
1_14_2012-11-30,32046.317450876926
1_14_2012-12-07,20997.535579143947
1_14_2012-12-14,24342.661660918224
1_14_2012-12-21,37879.86038464277
1_14_2012-12-28,31887.539123795068
1_14_2013-01-04,14830.558296629446
1_14_2013-01-11,14488.185061224152
1_14_2013-01-18,13705.441313432155
1_14_2013-01-25,12888.309200990032
1_14_2013-02-01,15590.842497339563
1_14_2013-02-08,18542.470114362146
1_14_2013-02-15,18791.89478296842
1_14_2013-02-22,16814.25313009291
1_14_2013-03-01,17506.733751503634
1_14_2013-03-08,16560.898956650693
1_14_2013-03-15,13750.813260459787
1_14_2013-03-22,13148.830068715819
1_14_2013-03-29,14473.584402764971
1_14_2013-04-05,15733.758614870741
1_14_2013-04-12,14743.330659976547
1_14_2013-04-19,14139.450263905892
1_14_2013-04-26,14089.372363086797
1_14_2013-05-03,15655.035410922954
1_14_2013-05-10,15611.611140389981
1_14_2013-05-17,15123.163676070144
1_14_2013-05-24,13957.179404261682
1_14_2013-05-31,14674.171222367619
1_14_2013-06-07,14757.42676993492
1_14_2013-06-14,13985.65472500612
1_14_2013-06-21,13619.706728191415
1_14_2013-06-28,14635.201983473986
1_14_2013-07-05,15953.089214912174
1_14_2013-07-12,13583.335038032585
1_14_2013-07-19,12567.84562650429
1_14_2013-07-26,12481.046849498161
1_16_2012-11-02,7164.865420798347
1_16_2012-11-09,6267.251549435832
1_16_2012-11-16,5706.105676656797
1_16_2012-11-23,8335.101698412373
1_16_2012-11-30,7250.242659216092
1_16_2012-12-07,5322.592021222052
1_16_2012-12-14,5069.981760317074
1_16_2012-12-21,5989.353301904266
1_16_2012-12-28,6181.585564706887
1_16_2013-01-04,6205.916980027784
1_16_2013-01-11,5924.988560639711
1_16_2013-01-18,6336.358006120296
1_16_2013-01-25,6666.6508067857085
1_16_2013-02-01,10266.944489561933
1_16_2013-02-08,13188.013586799858
1_16_2013-02-15,13418.648512757052
1_16_2013-02-22,19902.26422336855
1_16_2013-03-01,28847.386702607066
1_16_2013-03-08,32256.43770278016
1_16_2013-03-15,43118.62781721112
1_16_2013-03-22,43493.32564535257
1_16_2013-03-29,50397.59134464278
1_16_2013-04-05,53829.26107629432
1_16_2013-04-12,50372.55714343581
1_16_2013-04-19,43538.12229612078
1_16_2013-04-26,42640.37567961659
1_16_2013-05-03,43694.45342362862
1_16_2013-05-10,40712.08699673366
1_16_2013-05-17,38182.73437112394
1_16_2013-05-24,41075.42571129546
1_16_2013-05-31,42493.86775709379
1_16_2013-06-07,37646.532054033574
1_16_2013-06-14,34829.8708930592
1_16_2013-06-21,35546.94190545733
1_16_2013-06-28,36395.30804037071
1_16_2013-07-05,38326.872095161205
1_16_2013-07-12,24568.516129201256
1_16_2013-07-19,24154.666858312423
1_16_2013-07-26,22005.651754530874
1_17_2012-11-02,8164.573861933881
1_17_2012-11-09,7990.030478237036
1_17_2012-11-16,8671.526733552893
1_17_2012-11-23,13052.008097456019
1_17_2012-11-30,11973.955743448392
1_17_2012-12-07,10412.615044091777
1_17_2012-12-14,11456.503964606856
1_17_2012-12-21,16127.755886533934
1_17_2012-12-28,12473.309130588623
1_17_2013-01-04,8291.639228157004
1_17_2013-01-11,8693.667480532144
1_17_2013-01-18,8005.295437681097
1_17_2013-01-25,7524.964551168829
1_17_2013-02-01,8992.289915931275
1_17_2013-02-08,10908.945967559
1_17_2013-02-15,11227.128018394997
1_17_2013-02-22,10402.922862628013
1_17_2013-03-01,10594.526520124704
1_17_2013-03-08,10537.629145487452
1_17_2013-03-15,8929.50616245975
1_17_2013-03-22,8226.443801957244
1_17_2013-03-29,8322.15635400076
1_17_2013-04-05,8936.602836738255
1_17_2013-04-12,7876.025261356304
1_17_2013-04-19,8416.463280131324
1_17_2013-04-26,7984.168871561689
1_17_2013-05-03,8325.938209431903
1_17_2013-05-10,8569.36447366178
1_17_2013-05-17,8736.504310171724
1_17_2013-05-24,7604.697322425099
1_17_2013-05-31,7814.3361168354995
1_17_2013-06-07,8528.187612587071
1_17_2013-06-14,7510.240049876471
1_17_2013-06-21,7593.189743251029
1_17_2013-06-28,7853.674224310227
1_17_2013-07-05,8285.859804442203
1_17_2013-07-12,7627.687359914093
1_17_2013-07-19,7875.28030359338
1_17_2013-07-26,8146.355797413768
1_18_2012-11-02,12557.762531633525
1_18_2012-11-09,10248.345595481329
1_18_2012-11-16,12963.497381996112
1_18_2012-11-23,31703.87749859561
1_18_2012-11-30,28707.035579106232
1_18_2012-12-07,47060.430898031744
1_18_2012-12-14,40199.73642706584
1_18_2012-12-21,28244.723326126375
1_18_2012-12-28,22845.40936584311
1_18_2013-01-04,4577.938927176206
1_18_2013-01-11,2706.137248214208
1_18_2013-01-18,1767.2912703809338
1_18_2013-01-25,1842.5168112030674
1_18_2013-02-01,3357.660601444396
1_18_2013-02-08,11845.448352519383
1_18_2013-02-15,23827.71924106881
1_18_2013-02-22,1851.4471543057289
1_18_2013-03-01,1212.8303572427817
1_18_2013-03-08,1256.592552626656
1_18_2013-03-15,1620.1934124998409
1_18_2013-03-22,6982.15453206147
1_18_2013-03-29,3612.5751059006507
1_18_2013-04-05,11527.983421216553
1_18_2013-04-12,4768.38769048115
1_18_2013-04-19,262.8267470115326
1_18_2013-04-26,14.968017178549365
1_18_2013-05-03,21.556731332721892
1_18_2013-05-10,23.220690614544267
1_18_2013-05-17,-0.6481841524489029
1_18_2013-05-24,-13.728761022303388
1_18_2013-06-07,20.26992908923758
1_18_2013-07-05,22.005981992119317
1_19_2012-11-02,1192.646703900396
1_19_2012-11-09,1230.1359250250146
1_19_2012-11-16,1182.0695472202067
1_19_2012-11-23,1160.996795347955
1_19_2012-11-30,1303.1632509587191
1_19_2012-12-07,1502.4110975931876
1_19_2012-12-14,1505.2429135098437
1_19_2012-12-21,1593.0499281708937
1_19_2012-12-28,1029.4725197298283
1_19_2013-01-04,784.2525798375789
1_19_2013-01-11,820.8962290725938
1_19_2013-01-18,771.1122715511586
1_19_2013-01-25,795.3920399139067
1_19_2013-02-01,984.2111087434128
1_19_2013-02-08,1130.3050974987127
1_19_2013-02-15,1028.5407854175344
1_19_2013-02-22,1121.0235744407548
1_19_2013-03-01,984.7258549578594
1_19_2013-03-08,1260.6833975730033
1_19_2013-03-15,1174.2241570381984
1_19_2013-03-22,1078.3052752262408
1_19_2013-03-29,1117.3848814185274
1_19_2013-04-05,1099.3609169644742
1_19_2013-04-12,955.8743599958584
1_19_2013-04-19,1104.9618076930697
1_19_2013-04-26,833.54198554603
1_19_2013-05-03,1241.5764724192168
1_19_2013-05-10,1508.758685302401
1_19_2013-05-17,1348.10225540758
1_19_2013-05-24,1144.6501955725003
1_19_2013-05-31,1099.115298473041
1_19_2013-06-07,1182.889207412372
1_19_2013-06-14,1013.1504062218094
1_19_2013-06-21,1035.7159870864057
1_19_2013-06-28,1017.9797377115774
1_19_2013-07-05,1069.7152620195698
1_19_2013-07-12,994.8298718719639
1_19_2013-07-19,994.6980363129161
1_19_2013-07-26,1037.4514685126658
1_20_2012-11-02,3186.762255735136
1_20_2012-11-09,3221.775192205659
1_20_2012-11-16,3147.4435207345787
1_20_2012-11-23,5117.788621525398
1_20_2012-11-30,3772.006722089974
1_20_2012-12-07,3158.9279254392377
1_20_2012-12-14,3452.0059259609825
1_20_2012-12-21,4098.82683753954
1_20_2012-12-28,4109.787529734833
1_20_2013-01-04,3791.5559315920336
1_20_2013-01-11,3990.604808059962
1_20_2013-01-18,3838.8361445123473
1_20_2013-01-25,3570.199114891415
1_20_2013-02-01,4369.502838411675
1_20_2013-02-08,5170.511151742871
1_20_2013-02-15,4835.9527669971285
1_20_2013-02-22,4669.721635415757
1_20_2013-03-01,5268.194629651106
1_20_2013-03-08,5768.008103201231
1_20_2013-03-15,4691.1099845120025
1_20_2013-03-22,4185.9161005836895
1_20_2013-03-29,4530.689055237364
1_20_2013-04-05,4145.699801813884
1_20_2013-04-12,3793.681185506817
1_20_2013-04-19,4055.0047124733615
1_20_2013-04-26,4225.007014120166
1_20_2013-05-03,4469.992767852577
1_20_2013-05-10,4513.729224456836
1_20_2013-05-17,4750.82223614103
1_20_2013-05-24,4616.139043407071
1_20_2013-05-31,4876.202219379304
1_20_2013-06-07,5115.842986941905
1_20_2013-06-14,4387.437702894529
1_20_2013-06-21,4759.199967928733
1_20_2013-06-28,4741.472051534261
1_20_2013-07-05,5321.746434913652
1_20_2013-07-12,4201.142618823368
